	20140749
	20068222
	19808049
	19783990
	19604490
	19387433
	19190084
	19006694
	18852290
	18684916
	18502188
	18379575
	17951529
	17620362
	17620361
	17569825
	17110582
	16469975
	16056255
	16011460
	15485630
	14691482
	12840763
	12751414
	12035857
PMC5206438	27406819
	26222048
	24782864
	24055061
	23621371
	22704523
	21948982
	21948375
	21642541
	21350578
	22566877
	21130004
	20865789
	20624944
	20540112
	20479118
	20440075
	20427769
	20419158
	20351058
	20338213
	20193011
	20193009
	20138830
	20089704
	20006839
	19795986
	19667398
	19015248
	18794295
	18682600
	18354185
	17722980
	17579080
	17398124
	17312110
	17100887
	17000867
	16187940
	16142239
	15997468
	15933055
	15528343
	15373905
	15283844
	15242871
	14607946
	12615891
	12570676
	12538673
	12496964
	12461568
	12218109
	11828008
	11828007
	11452116
	10837075
	10358757
	9826367
	22451777
	7730635
	8100999
PMC5223535	27884712
	27529369
	27013126
	26957140
	26656533
	26356541
	26056687
	25771019
	24669294
	24549277
	24530056
	24482355
	24123688
	23750747
	23648833
	23492193
	23042770
	22585735
	22464044
	22190179
	21969597
	21240265
	21231795
	21189035
	21057497
	20878294
	20856220
	20697629
	20362352
	19029991
	19029990
	18204469
	17404496
	17195033
	17056510
	16670323
	16627825
	16517726
	15961266
	15879415
	14512270
	11918089
	11276208
	11196075
	9521319
	8579128
	8270865
	644146
	5691682
	13999512
PMC5168458	25476703
	24677193
	24623532
	23855297
	23653115
	23405899
	22967278
	22566965
	22484119
	22320924
	22320921
	22266282
	22262131
	22030746
	21983984
	21843953
	21737938
	21708106
	21674558
	21502992
	21465510
	21393631
	21374667
	21217146
	21055691
	20870942
	20870448
	20842630
	20452699
	20305686
	20220096
	20127093
	19995958
	19920355
	19875704
	19788929
	19330474
	19285080
	19180498
	18599299
	18202747
	18191408
	18172556
	17919941
	17442982
	17277128
	17187052
	16982811
	16619290
	16212920
	16191414
	16143135
	15818686
	15749908
	15526001
	15308104
	15201862
	15122762
	15085195
	12700595
	12513909
	12087100
	11748277
	11607789
	11481447
	11390454
	11390453
	11197690
	10954742
	10657629
PMC5290228	
PMC5175311	27062199
	27030272
	27023285
	26985878
	26950420
	26947191
	26861779
	26714716
	26690612
	26623655
	26616417
	26526767
	26473478
	26432896
	26425694
	26425677
	26416279
	26402858
	25883388
	25877551
	25877550
	25857278
	25822022
	25693029
	25467409
	25402363
	25328084
	25238099
	25134819
	25122785
	25062092
	25047577
	24948364
	24857971
	24854589
	24741097
	24658076
	24587404
	24533061
	24415939
	24412925
	24336101
	24309185
	24243014
	23658450
	23542380
	23516360
	23459007
	23392465
	23313150
	23238280
	23187317
	23154262
	22999944
	22877244
	22406268
	22275402
	22229121
	21925468
	21871429
	21720370
	21613998
	21335514
	21242295
	21105850
	20702626
	20683959
	20471997
	20372157
	20208541
	19779568
	19535121
	19213682
	19153236
	18725936
	18637194
	18614871
	18473789
	17524746
	17063186
	17057712
	16946020
	16798676
	16705088
	16600047
	16501104
	16088820
	16061962
	15994779
	15967828
	15827153
	15596853
	12869510
	12815099
	12754504
	12730499
	12610122
	12368337
	12202211
	12163300
	12011460
	11984599
	11818490
	11752161
	11743049
	11588046
	11413340
	11136236
	11123354
	11053484
	10837075
	10810998
	10229227
	9521319
	9371822
	9360927
	9144289
	7500050
	7489410
	7477265
	7609039
	7914836
	8292383
	8099611
	8455138
	8423332
	1352913
	1543567
	1530997
	1693470
	2970594
	2886549
	3018755
	3014648
	4538544
	5666958
PMC5125811	27158904
	26921309
	26900039
	26893103
	26874029
	26673558
	26539962
	26336150
	26243429
	26021803
	25648633
	25267792
	25202022
	25042478
	24960071
	24806599
	24722209
	24262762
	24030890
	23064150
	22776094
	22574112
	22531062
	22438931
	22383702
	22083962
	21959219
	21436792
	21282498
	21235323
	20606113
	19915568
	19864672
	19834007
	19339971
	19168432
	18439550
	18008237
	17591976
	17450144
	17353445
	17339546
	17283277
	17187069
	16990567
	16862125
	16177990
	16125763
	15845454
	15720417
	15693606
	14665690
	12796126
	12514169
	12460868
	12411646
	12163569
	11342480
	11222463
	11053425
	10903648
	9577950
	7769098
PMC5187785	27704462
	27658863
	26751016
	26647281
	26561337
	26109727
	25913415
	25414323
	25042008
	24433985
	24240316
	23283367
	22415472
	24710418
	22177848
	21791232
	21233310
	20518716
	20056178
	19528789
	19450647
	19439254
	19120477
	19093966
	18364435
	18184088
	17972346
	17634507
	17063186
	16807131
	16628588
	15838795
	15809898
	15568033
	12917462
	12009574
	9591709
PMC5102737	26840716
	26379673
	26136748
	26074921
	25943210
	25931994
	25311657
	25170116
	25164013
	24808363
	24788988
	24646737
	24642686
	24495309
	23394575
	23376089
	22450806
	22313874
	22179405
	22080405
	21617199
	21054938
	20822377
	20807889
	20605485
	20551515
	20073041
	19681826
	19637228
	19342621
	19261929
	19236898
	19109155
	18946352
	18832739
	18753637
	18674538
	18523253
	18389477
	18375791
	17991807
	17603493
	17210725
	17051151
	17023580
	16961776
	16818658
	16424049
	16168663
	15164071
	14657224
	11950832
PMC5141614	
PMC5100108	27379097
	27322062
	27099312
	27049306
	26997965
	26985878
	26846717
	26828202
	26575988
	26572555
	26297760
	26220086
	25939065
	25889680
	25833053
	25589075
	25539593
	25432489
	25404045
	25403209
	25339767
	25043006
	24965455
	24943264
	24907378
	24872193
	24788318
	24733916
	24634489
	24623433
	24514955
	24446519
	24356113
	24275602
	24269171
	24182203
	24154727
	24115947
	23929945
	23702978
	23650441
	23650439
	23616654
	23601842
	23499559
	23395909
	23300570
	23209317
	22912583
	22811537
	22460580
	22343569
	22301152
	22235281
	22032984
	21874023
	21814282
	21723157
	21411527
	21379343
	21350578
	21339641
	21310820
	21177806
	20943997
	20712569
	20569472
	20439706
	20147841
	20078197
	20006835
	19846870
	19828532
	19747917
	19723883
	19706707
	19671923
	19424050
	19348914
	19339355
	19278419
	19239357
	19234143
	19214214
	19176632
	19155491
	19130550
	19057663
	18974890
	18698365
	18519778
	18457330
	18448458
	18425107
	18413767
	18275276
	18209055
	18200009
	18097036
	18077723
	17846149
	17728221
	17675468
	17611161
	17436225
	17289812
	17170457
	17100875
	17000867
	16542373
	16537611
	16484453
	16424187
	16230475
	16224540
	16187940
	16002429
	15956545
	15827153
	15795273
	15766674
	15585654
	15536127
	15242871
	15231570
	15117765
	14963140
	14634071
	14630806
	12951016
	12808466
	12808465
	12660917
	12598769
	12576311
	12462394
	12370359
	12200381
	11971031
	11920327
	11899087
	11828009
	11828008
	11828007
	11799168
	11698225
	11588058
	11552995
	11494162
	11493432
	10881178
	11034357
	10985255
	10873767
	10850706
	10826482
	10644334
	10561265
	10547269
	10202929
	9973427
	9846488
	9834136
	9649576
	9546798
	9097905
	8892629
	8648121
	8641559
	7477296
	7552495
	7759599
	7989765
	7964495
	7800942
	7908324
	8235625
	8462103
	1534853
	1364096
	1673147
	2264889
	2329275
	1969336
	2188671
	1688606
	2683611
	3131876
	181845
PMC5095498	
PMC5105643	27082754
	26295405
	26160613
	25415438
	25340500
	24497833
	24204273
	24155390
	24117816
	23611717
	23580529
	23580528
	23567637
	23542590
	23084922
	22318133
	22315415
	21379343
	21130004
	18818393
	18000008
	16682497
	14607965
	11854364
PMC5084638	27003098
	26760573
	26701980
	26468499
	26370311
	26293050
	25933251
	25769580
	25769077
	25589646
	25463609
	25452035
	25399012
	25354238
	25111517
	25071743
	24991977
	24969967
	24964991
	24934303
	24726000
	24704664
	24488049
	24482067
	24482066
	24472190
	24406668
	24310299
	24084328
	23921809
	23822777
	23778650
	23778568
	23721552
	23511214
	23486513
	23465010
	23317548
	23137180
	22726243
	22489251
	22390378
	22205750
	22002347
	21831150
	21798289
	21733554
	21671906
	21452414
	21320692
	21114642
	21079551
	20840474
	20568674
	20526237
	20090569
	20061927
	20055811
	19955306
	19935369
	19898207
	19880495
	19845597
	19670070
	19434930
	19352121
	19157478
	18971934
	18804046
	18784088
	18676176
	18431228
	18360267
	18347101
	18206359
	18094377
	17931108
	17908275
	17700158
	17596823
	17503741
	17495133
	17483871
	17192899
	16537617
	16468978
	16468975
	16303009
	16303001
	16212632
	16146559
	16095500
	16007533
	15912088
	15807866
	15714178
	15707414
	15575916
	15502726
	15480176
	15367226
	15193914
	15004071
	14638918
	14525599
	14522260
	12858417
	12717214
	12430138
	12394843
	12181403
	12176577
	12138148
	12131691
	11979356
	11683817
	11349723
	10900035
	10630970
	10353854
	9921805
	9200434
	9159311
	7775938
	8051277
	8139026
	8158020
	8259683
	8391217
	8382304
	1329338
	2839580
	3014334
	6309442
	6302506
	6302172
	6292361
	227790
	205555
	4214938
	4587749
	4365866
	20791873
	4104714
	13434017
	13064287
PMC5067968	
PMC5048043	26992914
	26573799
	26272812
	26069306
	26039633
	25993535
	25974752
	25941783
	25774232
	25669929
	25334026
	24957862
	24919771
	24434289
	24417717
	24286020
	24013185
	23677652
	23516982
	23396713
	22406186
	22339135
	22314804
	21791632
	21397511
	21245206
	21170525
	20847173
	20567250
	20508200
	20498725
	20425184
	20176268
	20010915
	19650922
	19620426
	19544460
	19344572
	19283721
	19106231
	18824259
	18794521
	18725575
	18682573
	18591980
	18589302
	18523072
	18425107
	18227840
	17899609
	17371953
	17140737
	17105663
	16990675
	16971803
	16892244
	16870284
	16816838
	16644760
	16388894
	16322748
	15933055
	15931214
	15616814
	15285807
	15186726
	15032599
	15014901
	14973078
	14736836
	14685783
	12835292
	12552623
	12517769
	12415310
	12393519
	12360212
	12223508
	11859198
	11792384
	11731783
	11725300
	11499697
	11490028
	11323453
	11287958
	10837073
	10547269
	10426272
	10201989
	9510252
	9039784
	8658175
	8261395
	8483498
	1684776
	1910679
	2419430
	6085941
PMC5016367	26977997
	26950716
	26709578
	26603835
	26461968
	26225458
	25920086
	25644114
	25281267
	24592900
	23784747
	23711732
	23532679
	22994804
	22769982
	22500797
	22311717
	22300520
	22253395
	22156196
	22103959
	21939765
	21925099
	21850697
	21839214
	21820917
	21776332
	21696363
	21640985
	21620722
	21488889
	21464094
	21423069
	21397410
	21197451
	21157405
	21073873
	20952687
	20881492
	20869224
	20814356
	20717099
	20686444
	20683480
	20628341
	20583092
	20553440
	20501943
	20473306
	19935807
	19696644
	19684083
	19648467
	19641188
	19559653
	19543393
	19543266
	19464988
	19448538
	19366986
	19357258
	19307800
	19265111
	19210687
	19147574
	19104431
	19034005
	19015529
	18976293
	18975273
	18773958
	18685327
	18654667
	18469816
	18301333
	18178824
	18097035
	17994025
	17983927
	17898760
	17854443
	17710230
	17694575
	17513751
	17392507
	17383196
	17306743
	17306738
	17298177
	17287424
	17241111
	17056511
	16864660
	16709834
	16549178
	16393950
	15920011
	15912097
	15894280
	15880061
	15729074
	15707417
	15643991
	15643982
	15575917
	15548972
	15100267
	15100259
	15077040
	15067056
	12954741
	12874263
	12780560
	12752307
	12646628
	12615891
	12612581
	12612578
	12538690
	12538684
	12522256
	12207353
	12218160
	12200066
	12183158
	12163300
	12130531
	12118850
	12091240
	11981433
	11773639
	11748282
	11571437
	11560993
	11502975
	11390448
	11336681
	10753825
	11138001
	11067871
	10866124
	10760792
	10515374
	10399863
	10072524
	9537430
	9039784
	9020325
	8666935
	8545887
	7561684
	7636184
	7878974
	8195710
	8514264
	8475083
	1722772
	1910679
	2404081
	2783992
	2534840
	4911896
	13099277
PMC4980535	26303633
	26041704
	25974752
	25267973
	25252962
	25155769
	24997656
	24325419
	24325375
	23829801
	23758811
	23672221
	23536635
	23369513
	23272217
	23196258
	22882935
	22103959
	22069288
	21995572
	21680720
	21496420
	21362379
	20818862
	20536794
	20500684
	20186657
	19935456
	19363220
	19230606
	19100471
	19005410
	18819868
	18667318
	18457249
	18318993
	18158116
	18047928
	17867275
	17488605
	17297411
	17056511
	17037736
	16797357
	16477234
	16444713
	16436979
	16029632
	15880043
	15849552
	15814277
	15810885
	15657176
	15643985
	15643982
	15561271
	15168681
	14606086
	14602231
	12605121
	12571643
	12493488
	12218160
	12134108
	12099360
	11751957
	11423475
	10798768
	10732699
	10670630
	10628758
	10605007
	10540214
	9626338
	9422424
	8830833
	11271271
	4573839
PMC4958468	26491867
	26341401
	26279572
	26275369
	26194495
	26070484
	26029924
	26020782
	26015452
	25957517
	25931358
	25852821
	25838429
	25700973
	25687281
	25474197
	25415601
	25373902
	25368618
	25349429
	25245760
	25233271
	25214476
	25200712
	25151491
	25063532
	24854589
	24791698
	24762736
	24730730
	24726741
	24695852
	24685721
	24439267
	24398220
	24216295
	24212097
	24184057
	24043763
	24035363
	24012416
	23973684
	23966310
	23831267
	23754379
	23743228
	23707505
	23621371
	23601688
	23582326
	23352232
	23273845
	23259611
	23241888
	23192690
	23159228
	23091461
	23071758
	23010424
	22911542
	22749354
	22749353
	22701612
	22531920
	22527726
	22430559
	22310910
	22231304
	22006178
	21621464
	21565168
	21421852
	21135136
	20966214
	20530020
	20102624
	19965649
	19234172
	18292524
	17785782
	17277103
	17190836
	12421995
	11739000
	11717198
	10837075
	10567732
	8145033
PMC4988172	26483545
	26441404
	26269171
	26152167
	26136566
	26121641
	26056317
	25947229
	25766144
	25762730
	25760631
	25524560
	25522148
	25473052
	25331707
	25320323
	25287422
	25009540
	24965444
	24939845
	24586148
	24574390
	24465876
	24145510
	24140477
	24139400
	23922713
	23830563
	23722103
	23678185
	23602554
	23593001
	23590845
	23497255
	23271952
	23219376
	23170932
	23162541
	23115275
	23109932
	22975873
	22911729
	22762019
	22685410
	22545022
	22529395
	22496655
	22327569
	22258237
	22177560
	22163292
	22113012
	21994805
	21994754
	21917091
	21909273
	21724848
	21613998
	21613397
	21562048
	21076035
	20956799
	20673780
	20647569
	20624966
	20598938
	21994688
	21994679
	20374631
	20364151
	20195464
	20023636
	19692463
	19625403
	19501262
	19416012
	19369333
	19325119
	19270265
	19193785
	18945959
	18725936
	18602423
	18509526
	18376405
	18329684
	18296630
	18193035
	18005723
	17913807
	17686876
	17601348
	17567699
	17522207
	17475656
	17438075
	17182696
	17108050
	17063186
	16973583
	16809290
	16682056
	16641270
	16537631
	16280076
	16140785
	16087369
	15975923
	15920469
	15882445
	15831709
	15126635
	14734528
	14668451
	14630806
	14530271
	12885763
	12730499
	12589003
	12230470
	11825572
	11717449
	11711593
	10721994
	10708443
	9862370
	9515196
	8152307
	1457215
	1519481
	3014518
	2863442
	2998031
	301762
PMC4944018	26796332
	26768784
	26742998
	26616223
	26601865
	26456009
	26332002
	26193301
	25651787
	25592089
	25483687
	25354725
	25258102
	25118645
	24552320
	24076584
	23877655
	23724846
	23667165
	23659298
	23359505
	23291374
	23288508
	23199955
	23163511
	23052295
	22658127
	22658126
	22527249
	22437870
	22323075
	22267298
	22193102
	21592548
	20869878
	20525992
	20234368
	20199126
	20143434
	20066511
	19920181
	19720909
	19435920
	19389451
	19076341
	18847557
	18474288
	18364001
	18172268
	18160838
	18067624
	18057249
	17603493
	17602732
	17586030
	17356132
	17330854
	17259949
	17146630
	17018728
	16979788
	16585550
	16557261
	15535411
	15470057
	15459668
	15284262
	15183049
	14647480
	14639467
	14614000
	12874210
	12757252
	12571259
	12473576
	12297390
	12044010
	11773163
	11714814
	11560997
	11395199
	10946318
	10626803
	10533477
	10451482
	10364287
	9743122
	9696840
	9637479
	8684105
	8622025
	7538538
	3802384
	7196794
PMC4889823	26834735
	26774024
	26615095
	26002283
	25361078
	25339598
	25214710
	25071765
	25056447
	24982420
	24928990
	24861919
	24743305
	24643627
	24570975
	24214027
	24151492
	23799630
	23762101
	23383203
	24058765
	22645657
	22566933
	22539784
	22393401
	22306691
	22087822
	22052191
	21919885
	21511185
	21464967
	21441454
	20944000
	20728078
	20720200
	20570696
	20536557
	20410014
	20193756
	20154735
	19801510
	19684092
	19098714
	18976969
	18802078
	18566595
	18424711
	18424693
	17936914
	17932562
	17919943
	17502665
	17476344
	17449799
	17371259
	16556256
	16417213
	15780178
	15749884
	15699103
	15634887
	15485628
	15466932
	15218549
	15044679
	12775570
	12738417
	12444128
	11864614
	11564822
	11535631
	11483993
	11465083
	11023991
	10983975
	10611249
	9874570
	9680374
	9120391
	8910561
PMC4926362	26507578
	26475267
	26440127
	26228759
	26137405
	25976081
	25964865
	25963968
	25961716
	25947665
	25941593
	25839441
	25828520
	25597314
	25368235
	25155057
	25075013
	25056373
	24847328
	24819411
	24514955
	24480782
	24228229
	24167764
	23768240
	23762810
	23717436
	23555011
	23393323
	23329490
	23225438
	23162758
	22595051
	22437870
	22123613
	21804596
	21607557
	21577144
	21411969
	21304408
	21048993
	20635928
	20226739
	20182533
	20140812
	19949080
	19767732
	19723653
	19580337
	20443871
	20635973
	19053209
	18793383
	18767954
	18714045
	18566447
	18523771
	18381450
	18219758
	18097448
	17909857
	17898760
	17893567
	17878387
	17704786
	17487489
	17239504
	17196504
	17187072
	17131118
	17056519
	16971810
	16818744
	16537810
	16517714
	16365148
	16278414
	16137749
	15995707
	15945098
	15769894
	15661883
	15534489
	15507391
	15383558
	15140052
	15124022
	14740176
	14616787
	12691613
	12612576
	12594571
	12110890
	11895787
	11859096
	11683578
	11676393
	11385492
	11179474
	10903782
	9558003
	9500607
	9415307
	7629494
	8280473
	1531782
	1910679
PMC4858628	26590104
	26494971
	26475267
	26330563
	26228759
	26067687
	25941581
	25614082
	25584002
	25550602
	25415283
	25083302
	25056373
	25049431
	24942756
	24832153
	24800173
	24777613
	24514955
	24509173
	24379570
	24228229
	24131140
	24129765
	24084722
	23924790
	23762810
	23717436
	23640603
	23474549
	23393323
	23229886
	23225438
	23112132
	22630596
	22437870
	22372499
	22236695
	22193988
	22149993
	21932124
	21922022
	21792083
	21617869
	21607557
	21561347
	21365467
	21217520
	21154809
	21150717
	21048993
	20610543
	20473937
	20356763
	20226739
	20130242
	19861464
	19861451
	19797418
	19723653
	19536809
	19432892
	19384943
	19276867
	19129927
	19053209
	18799145
	18767939
	18714045
	18381450
	18364009
	18316569
	17898760
	17704786
	17196504
	17187072
	16971810
	16547468
	16315030
	16166452
	16117707
	15983396
	15809753
	15598979
	15507391
	15372205
	15365188
	15245594
	12630764
	12612576
	12445288
	12439613
	11956096
	11448913
	11134207
	11110705
	11104796
	11086036
	11067929
	10975866
	10760827
	10706699
	10189890
	9555728
	9500607
	9415307
	9190110
	9142127
	9166944
	7475823
	1910679
	2922595
PMC4853685	26690485
	26643016
	26607741
	26568256
	26507578
	26406403
	26114883
	26028255
	25981182
	25941581
	25597314
	25056373
	25053455
	24691640
	24379570
	24225001
	24124529
	24042735
	23762810
	23657083
	23478000
	23345940
	22907975
	22149993
	22068656
	21933694
	21922022
	21792083
	21681375
	21607557
	21411969
	21248270
	21203531
	21048993
	20952724
	20924130
	20874639
	20395243
	19996212
	19723653
	19247485
	19188184
	18949409
	18767954
	18523771
	17898760
	17893568
	17333181
	16600979
	16542363
	16278414
	16273350
	16034561
	15934846
	15872200
	15837756
	15816998
	15769894
	15756003
	15661883
	15233739
	15102666
	15010829
	14735319
	12901797
	12901279
	12894249
	12874016
	12111118
	11956282
	11904734
	11531257
	11489802
	11427731
	11379307
	11067929
	10760827
	10656428
	10389916
	10361129
	10360830
	10189890
	9689106
	9500607
	9485028
	9190110
	9142127
	8813954
	7629494
	8261516
	8484121
PMC4919921	26968459
	26941238
	26748421
	26741508
	26541995
	26289314
	26172302
	26124270
	25951175
	25838376
	25562433
	25487358
	25118277
	24656965
	24569453
	24292068
	24244610
	24076051
	23932995
	23918927
	23913266
	23912186
	23888272
	23832667
	23744646
	23567325
	23507965
	23507963
	23189185
	23035012
	22531918
	22392045
	22214470
	22213806
	21932452
	21823122
	21622148
	21385452
	21383503
	21331365
	21290483
	20971061
	20956342
	20720186
	20530259
	20473945
	20439703
	20221835
	20018690
	19923195
	19718030
	19162326
	18713985
	18690650
	18474217
	18325328
	17804752
	17675499
	17380156
	17195076
	16998493
	16959566
	16920496
	16741504
	16371631
	16251947
	15944279
	15591125
	15466199
	15187110
	14681689
	14635032
	12783690
	12461079
	12407406
	11891197
	11673471
	11431351
	11396208
	11358808
	11308020
	11231363
	11117911
	11034378
	10815894
	10797294
	10610356
	10571017
	10446944
	10393701
	9721846
	9652666
	9636188
	9486415
	9355970
	9269833
	8969192
	8765038
	8625037
	8046349
	1511439
	3793265
	6158759
	6249691
	4921480
	14168097
PMC4829720	26811368
	26432891
	26255250
	26243730
	26162403
	26099519
	25722732
	25639676
	25504931
	25463431
	25385820
	25340085
	25180065
	25147296
	25029335
	24993292
	24550907
	24486727
	24106491
	23989737
	23940344
	23831267
	23827956
	23773922
	23772226
	23621371
	23565116
	23554785
	23516985
	23470321
	23382217
	23352232
	23251037
	23226194
	23162132
	22969767
	22890025
	22832823
	22648073
	22588761
	22566924
	22539788
	22503660
	22434514
	22262658
	22239954
	22137436
	22136168
	22052624
	22021930
	21948081
	21833835
	21768176
	21723156
	21680720
	21403825
	21377044
	21372217
	21371352
	21303493
	21268286
	21221593
	21167752
	21029958
	20947544
	20720209
	20644171
	20618924
	20584912
	20479117
	20479116
	20479115
	20478074
	20202588
	20193019
	20193017
	20193012
	20193009
	20193008
	20067533
	19941103
	19932201
	19854711
	19846276
	19671784
	19553531
	19299718
	19136143
	19022823
	18799143
	18789731
	18789730
	18650228
	18625638
	18321389
	18163476
	17711905
	17589543
	17570528
	17562353
	17479100
	17200410
	17182564
	17056512
	16761508
	16751366
	16633346
	16527880
	16507174
	16394661
	16380428
	16360134
	16178860
	16081025
	16056255
	15951839
	15928001
	15749864
	15381672
	15223608
	14499118
	13130472
	12871639
	12752672
	12708787
	12642603
	12604793
	12480261
	12480260
	12471050
	12070024
	11711679
	11480846
	11438470
	11315925
	11208863
	11155441
	9933442
	9927514
	9920013
	9588729
	7655486
	1569392
PMC4823477	26420463
	26348250
	26082777
	26034211
	25789684
	25658939
	25658925
	25646303
	25628621
	25324127
	24744755
	24655297
	24599116
	24330199
	24009610
	23918990
	23835848
	23685841
	23516985
	23408948
	23405174
	23006847
	22936176
	22871759
	22708041
	22704523
	22486596
	22430786
	22430490
	22355349
	21820332
	21464084
	21219184
	20846528
	20713627
	20404851
	20351058
	20309014
	20231693
	20193011
	20097864
	20008528
	19968996
	19944099
	19864601
	19696895
	19652710
	19467172
	19077314
	18825754
	18799734
	18799143
	18711429
	18563083
	18437218
	18178809
	17937497
	17854755
	17704784
	17668237
	17537666
	17475826
	17470539
	17456769
	17261807
	17223931
	17135446
	17000725
	16888102
	16793328
	16754719
	16691244
	16611373
	16606987
	16505139
	16429144
	16415871
	16403989
	16365437
	15972648
	15877610
	15634892
	15630134
	15623512
	15611045
	15356156
	15213168
	15203315
	15166034
	15067072
	15039754
	14997243
	14688357
	12865416
	12538654
	12438422
	12196292
	12065539
	12010983
	11832955
	11828009
	11773639
	11713464
	11602645
	11592073
	11447201
	11141568
	11120766
	11086035
	10403251
	9529087
	9521319
	9500614
	9053454
	8808632
	8627050
	8596042
	7595214
	7525461
	7504023
	1867349
	2475784
	2474574
	2963334
	6445399
PMC4835804	26582132
	26453751
	26386376
	26362264
	26324941
	26320660
	26175731
	26169256
	26163586
	26147688
	25943272
	25607462
	25586558
	25563499
	25501629
	25305756
	25282043
	25274307
	25171403
	24948364
	24942683
	24745335
	24745334
	24740506
	24718324
	24670648
	24348474
	24345804
	24184055
	24068891
	23965619
	23744644
	23669394
	23460741
	23337807
	23270685
	23181060
	23105134
	22855506
	22785230
	22706340
	22689824
	22561605
	22539724
	22500831
	22500830
	22354913
	22260403
	22249449
	22224772
	22216002
	22168417
	22149932
	22039261
	21984701
	21969568
	21881212
	21844396
	21596042
	21490392
	21422150
	21258321
	21215658
	21147106
	21059923
	20800822
	20706806
	20706277
	20643338
	20576892
	20508253
	20305659
	20304829
	20208013
	20207993
	20192805
	20026661
	19934021
	19907495
	19841174
	19828638
	19800337
	19666484
	19615922
	19597478
	19549827
	19506051
	19481917
	19168593
	19144318
	19079167
	18987631
	18852290
	18768825
	18656387
	18596964
	18523280
	18519651
	18519648
	18390715
	18261920
	18025221
	17917015
	17713535
	17694047
	17660822
	17570691
	17452520
	17442949
	17379546
	17114448
	17110582
	17101733
	16922090
	16611555
	16547265
	16525420
	16365394
	20704879
	15771575
	15522625
	15485630
	15322193
	15294936
	15263030
	15128814
	14988498
	14758357
	14695320
	12960300
	12755363
	12671049
	12221722
	12093871
	11685223
	11675788
	11509691
	11290765
	11254677
	11085752
	11070163
	11007474
	10864873
	10843382
	10792368
	10662789
	10438931
	10381861
	10202050
	9950424
	9190904
	9176696
	9083913
	8766567
	8666800
	8717516
	8551227
	7835971
	1388134
	1753088
	2119254
	2784416
	3576134
	3568100
	3704560
	7009739
	7439981
	832793
	4578299
	4934147
	5826210
	14427716
PMC4837659	26649819
	26646499
	26538393
	26257169
	26044259
	25957168
	25911201
	25903472
	25733018
	25706098
	25691159
	25332287
	25150981
	25148026
	25131206
	24936476
	24876562
	24830344
	24801626
	24715454
	24635132
	24333537
	24260712
	24215033
	24177252
	24072878
	24052146
	24023776
	23910085
	23871487
	23709681
	23684540
	23624945
	23598398
	23584423
	23269248
	23250486
	23186527
	23012326
	22778389
	22724086
	22653054
	22576252
	22539280
	22517587
	22383805
	22281302
	22103718
	21963880
	21908422
	21859737
	21791423
	21508983
	21436838
	21336274
	21113163
	20929731
	20817073
	20656212
	20650623
	20650622
	20620944
	20548034
	20483779
	20231424
	20194717
	20157506
	19955659
	19949112
	19923447
	19890044
	19830725
	19824081
	19750208
	19648267
	19564346
	19549878
	19540807
	19414778
	19383968
	19380833
	19299626
	19282026
	19114665
	19015856
	18978771
	18978204
	18974988
	18941169
	18694999
